OBJECTID,PRICE_NODE,Node_Type,PRICEND_ID,Rec_ID,ACTIV_NODE,Plant,Unit,Substation,ISO_Zone,County,State,Plant_ID,Unit_ID,Settlement,Roll_LMP,Roll_WW,NW_LMP,RT_LMP,Latitude,Longitude
-1,NPPD_HALLAM,Generator,1171048,28517,Y,Hallam,1,Sheldon,NPPD_NPPD,Lancaster,NE,74779,396999,NPPD_HALLAM,20.270000000000000,17.539999999999999,22.449999999999999,0.000000000000000,40.558466000000067,-96.784522999999979
-1,NPPD_HAST_DHPC,Generator,1989615,28518,Y,Don Henry,1, ,NPPD_NPPD,Adams,NE,74054,395594,NPPD_HAST_DHPC,18.129999999999999,14.850000000000000,20.750000000000000,0.000000000000000,40.556840000000079,-98.391394999999989
-1,NPPD_HAST_LOAD,Zone,1171085,28519,Y, , ,Hastings,NPPD_NPPD,Mills,IA,-99,-99,NPPD_HAST_LOAD,18.120000000000001,14.840000000000000,20.750000000000000,0.000000000000000,40.993609000000049,-95.500286999999958
-1,NPPD_HAST_NDS4,Generator,1989609,28520,Y,North Denver,4, ,NPPD_NPPD,Adams,NE,76216,399692,NPPD_HAST_NDS4,18.129999999999999,14.850000000000000,20.760000000000002,0.000000000000000,40.578288000000043,-98.391718999999966
-1,NPPD_HAST_NDS5,Generator,1989604,28521,Y,North Denver,5, ,NPPD_NPPD,Adams,NE,76216,399693,NPPD_HAST_NDS5,18.129999999999999,14.850000000000000,20.760000000000002,0.000000000000000,40.578288000000043,-98.391718999999966
-1,NPPD_HAST_WEC1,Generator,1989611,28522,Y,Whelan Energy Center,1, ,NPPD_NPPD,Adams,NE,2252,386985,NPPD_HAST_WEC1,18.020000000000000,14.779999999999999,20.609999999999999,0.000000000000000,40.580779000000064,-98.312724999999944
-1,NPPD_HEBRON,Generator,1170911,28523,Y,Hebron,1, ,NPPD_NPPD,Thayer,NE,74875,387417,NPPD_HEBRON,19.649999999999999,16.539999999999999,22.140000000000001,0.000000000000000,40.187816000000055,-97.577830999999946
-1,NPPD_KINGSLEY,Generator,1170936,28524,Y,Kingsley,1, ,NPPD_NPPD,Keith,NE,75327,398034,NPPD_KINGSLEY,13.900000000000000,11.440000000000000,15.859999999999999,0.000000000000000,41.211503000000050,-101.636090999999965
-1,NPPD_LAREDO,Generator,1362767,28525,Y,Laredo Ridge Wind,WT1 54, ,NPPD_NPPD,Boone,NE,1193948,1193950,NPPD_LAREDO,21.070000000000000,18.160000000000000,23.390000000000001,0.000000000000000,41.877392000000043,-98.039099999999962
-1,NPPD_MCCOOK,Generator,1170947,28526,Y,McCook,1, ,NPPD_NPPD,Red Willow,NE,75755,386821,NPPD_MCCOOK,14.660000000000000,11.310000000000000,17.329999999999998,0.000000000000000,40.220794000000069,-100.651032999999984
-1,NPPD_MEAN_WEC1,Generator,1989612,28527,Y,Whelan Energy Center,1, ,NPPD_NPPD,Adams,NE,2252,386985,NPPD_MEAN_WEC1,18.020000000000000,14.779999999999999,20.609999999999999,0.000000000000000,40.580779000000064,-98.312724999999944
-1,NPPD_NPLATTE_1,Generator,1170959,28528,Y,North Platte,1, ,NPPD_NPPD,Lincoln,NE,76230,387416,NPPD_NPLATTE_1,15.170000000000000,12.109999999999999,17.629999999999999,0.000000000000000,41.086832000000072,-100.758362999999974
-1,NPPD_NPLATTE_2,Generator,1170960,28529,Y,North Platte,2, ,NPPD_NPPD,Lincoln,NE,76230,399726,NPPD_NPLATTE_2,15.170000000000000,12.109999999999999,17.629999999999999,0.000000000000000,41.086832000000072,-100.758362999999974
-1,NPPD_NPPD,Zone,1171086,28530,Y, , , ,NPPD_NPPD,Custer,NE,-99,-99,NPPD_NPPD,19.489999999999998,16.590000000000000,21.809999999999999,0.000000000000000,41.500853000000063,-99.680901999999946
-1,NPPD_SHLD_1,Generator,1171046,28531,Y,Sheldon (NE),1,Sheldon,NPPD_NPPD,Lancaster,NE,1408,386820,NPPD_SHLD_1,20.270000000000000,17.539999999999999,22.460000000000001,0.000000000000000,40.559289000000035,-96.784272999999985
-1,NPPD_SHLD_2,Generator,1171047,28532,Y,Sheldon (NE),2,Sheldon,NPPD_NPPD,Lancaster,NE,1408,388168,NPPD_SHLD_2,20.270000000000000,17.539999999999999,22.460000000000001,0.000000000000000,40.559289000000035,-96.784272999999985
-1,NPPD_STLFTW,Generator,2018335,28533,Y,Steele Flats Wind Farm,WT 1 44, ,NPPD_NPPD,Gage,NE,1952670,1952674,NPPD_STLFTW,15.570000000000000,9.920000000000000,20.100000000000001,0.000000000000000,40.042222000000038,-96.893024999999966
-1,NPPD_WEC2,Generator,1480979,28534,Y,Whelan Energy Center,2, ,NPPD_NPPD,Adams,NE,2252,588562,NPPD_WEC2,18.079999999999998,14.830000000000000,20.680000000000000,0.000000000000000,40.580779000000064,-98.312724999999944
-1,OKGE.LES.ARBKL,Generator,2167562,29261,Y,Arbuckle Mountain Wind Farm,WT1 50, ,OKGE_OKGE,Murray,OK,1998370,1998372,OKGE.LES.ARBKL,27.039999999999999,26.270000000000000,27.670000000000002,0.000000000000000,34.394656000000055,-97.188882999999976
-1,OKGE.SC.WR.1,Generator,2019365,29262,Y,Spring Creek Power Plant,GT1, ,OKGE_OKGE,Logan,OK,2232,392059,OKGE.SC.WR.1,22.289999999999999,18.800000000000001,25.090000000000000,0.000000000000000,35.742781000000036,-97.654854999999941
-1,OKGE.SC.WR.2,Generator,2019366,29263,Y,Spring Creek Power Plant,GT2, ,OKGE_OKGE,Logan,OK,2232,392060,OKGE.SC.WR.2,22.289999999999999,18.800000000000001,25.090000000000000,0.000000000000000,35.742781000000036,-97.654854999999941
-1,OKGE.SC.WR.3,Generator,2019367,29264,Y,Spring Creek Power Plant,GT3, ,OKGE_OKGE,Logan,OK,2232,392061,OKGE.SC.WR.3,22.300000000000001,18.800000000000001,25.100000000000001,0.000000000000000,35.742781000000036,-97.654854999999941
-1,OKGE.SC.WR.4,Generator,2019368,29265,Y,Spring Creek Power Plant,GT4, ,OKGE_OKGE,Logan,OK,2232,392062,OKGE.SC.WR.4,22.300000000000001,18.800000000000001,25.100000000000001,0.000000000000000,35.742781000000036,-97.654854999999941
-1,OKGEAES,Generator,887364,29270,Y,AES Shady Point Inc,GEN1, ,OKGE_OKGE,Le Flore,OK,1914,389786,OKGEAES,25.520000000000000,24.420000000000002,26.399999999999999,0.000000000000000,35.193815000000029,-94.647009999999966
-1,OKGECENTWIND,Generator,887456,29377,Y,Centennial Wind Farm (OG&E),WT1 80, ,OKGE_OKGE,Harper,OK,849345,849346,OKGECENTWIND,-3.410000000000000,-16.879999999999999,7.360000000000000,0.000000000000000,36.647997000000032,-99.616376999999943
-1,OKGECWBYWIND,Generator,1879537,29435,Y,Blackwell Wind,WT, ,OKGE_OKGE,Kay,OK,1574491,1574493,OKGECWBYWIND,23.329999999999998,20.379999999999999,25.680000000000000,0.000000000000000,36.847342000000026,-97.405199999999979
-1,OKGEHL6,Generator,888996,29545,Y,Horseshoe Lake,6, ,OKGE_OKGE,Oklahoma,OK,1514,388651,OKGEHL6,27.340000000000000,26.129999999999999,28.300000000000001,0.000000000000000,35.509126000000037,-97.179751999999951
-1,OKGEHL7,Generator,888994,29546,Y,Horseshoe Lake,CC7, ,OKGE_OKGE,Oklahoma,OK,1514,583742,OKGEHL7,27.359999999999999,26.190000000000001,28.289999999999999,0.000000000000000,35.509126000000037,-97.179751999999951
-1,OKGEHL8,Generator,888997,29547,Y,Horseshoe Lake,8, ,OKGE_OKGE,Oklahoma,OK,1514,388652,OKGEHL8,27.350000000000001,26.140000000000001,28.309999999999999,0.000000000000000,35.509126000000037,-97.179751999999951
-1,OKGEHL910,Generator,888995,29548,Y,Horseshoe Lake,8, ,OKGE_OKGE,Oklahoma,OK,1514,388652,OKGEHL910,27.300000000000001,26.109999999999999,28.260000000000002,0.000000000000000,35.509126000000037,-97.179751999999951
-1,OKGEKEENANWIND,Generator,1362771,29577,Y,Keenan Wind Farm II,WT1 66, ,OKGE_OKGE,Woodward,OK,1149021,1149023,OKGEKEENANWIND,1.260000000000000,-10.310000000000000,10.510000000000000,0.000000000000000,36.280847000000051,-99.503052999999966
-1,OKGEMCC,Generator,889064,29632,Y,McClain Energy,CC, ,OKGE_OKGE,Mcclain,OK,2222,583751,OKGEMCC,28.370000000000001,27.629999999999999,28.969999999999999,0.000000000000000,35.298042000000066,-97.589760999999953
-1,OKGEMK4,Generator,889109,29657,Y,Muskogee,4, ,OKGE_OKGE,Muskogee,OK,1515,388656,OKGEMK4,24.620000000000001,23.129999999999999,25.809999999999999,0.000000000000000,35.761344000000065,-95.287913999999944
-1,OKGEMK5,Generator,889110,29658,Y,Muskogee,5, ,OKGE_OKGE,Muskogee,OK,1515,388657,OKGEMK5,24.660000000000000,23.170000000000002,25.850000000000001,0.000000000000000,35.761344000000065,-95.287913999999944
-1,OKGEMK6,Generator,889111,29659,Y,Muskogee,6, ,OKGE_OKGE,Muskogee,OK,1515,388658,OKGEMK6,24.640000000000001,23.140000000000001,25.829999999999998,0.000000000000000,35.761344000000065,-95.287913999999944
-1,OKGEMT2,Generator,889102,29673,Y,Mustang,4, ,OKGE_OKGE,Canadian,OK,1516,388662,OKGEMT2,29.399999999999999,27.910000000000000,30.629999999999999,0.000000000000000,35.470065000000034,-97.674629999999979
-1,OKGEMT3,Generator,889101,29674,Y,Mustang,5A, ,OKGE_OKGE,Canadian,OK,1516,388663,OKGEMT3,28.460000000000001,27.180000000000000,29.480000000000000,0.000000000000000,35.470065000000034,-97.674629999999979
-1,OKGEMT4,Generator,889103,29675,Y,Mustang,5B, ,OKGE_OKGE,Canadian,OK,1516,388664,OKGEMT4,28.440000000000001,27.170000000000002,29.460000000000001,0.000000000000000,35.470065000000034,-97.674629999999979
-1,OKGEREDBUD1,Generator,2019369,29790,Y,Redbud Power Plant,CC1, ,OKGE_OKGE,Oklahoma,OK,76841,589618,OKGEREDBUD1,23.430000000000000,21.600000000000001,24.899999999999999,0.000000000000000,35.686201000000040,-97.225259999999992
-1,OKGEREDBUD2,Generator,2019370,29791,Y,Redbud Power Plant,CC2, ,OKGE_OKGE,Oklahoma,OK,76841,589619,OKGEREDBUD2,23.430000000000000,21.600000000000001,24.899999999999999,0.000000000000000,35.686201000000040,-97.225259999999992
-1,OKGEREDBUD3,Generator,2019371,29792,Y,Redbud Power Plant,CC3, ,OKGE_OKGE,Oklahoma,OK,76841,589620,OKGEREDBUD3,23.440000000000001,21.609999999999999,24.910000000000000,0.000000000000000,35.686201000000040,-97.225259999999992
-1,OKGEREDBUD4,Generator,2019372,29793,Y,Redbud Power Plant,CC4, ,OKGE_OKGE,Oklahoma,OK,76841,589621,OKGEREDBUD4,23.440000000000001,21.609999999999999,24.910000000000000,0.000000000000000,35.686201000000040,-97.225259999999992
-1,OKGESM1,Generator,889258,29874,Y,Seminole (OK),1, ,OKGE_OKGE,Seminole,OK,1517,388665,OKGESM1,27.649999999999999,27.690000000000001,27.620000000000001,0.000000000000000,34.966442000000029,-96.726169999999968
-1,OKGESM2,Generator,889259,29875,Y,Seminole (OK),2, ,OKGE_OKGE,Seminole,OK,1517,388666,OKGESM2,28.149999999999999,28.600000000000001,27.780000000000001,0.000000000000000,34.966442000000029,-96.726169999999968
-1,OKGESM3,Generator,889260,29876,Y,Seminole (OK),3, ,OKGE_OKGE,Seminole,OK,1517,388667,OKGESM3,28.140000000000001,28.600000000000001,27.780000000000001,0.000000000000000,34.966442000000029,-96.726169999999968
-1,OKGESMITH,Generator,889255,29878,Y,Powersmith Cogeneration Project,CC, ,OKGE_OKGE,Oklahoma,OK,1984,593020,OKGESMITH,28.379999999999999,27.129999999999999,29.370000000000001,0.000000000000000,35.441974000000073,-97.647892999999954
-1,OKGESNRWIND,Generator,887576,29882,Y,Oklahoma Wind Energy Center (FPL),WT35 68, ,OKGE_OKGE,Woodward,OK,606800,593998,OKGESNRWIND,51.649999999999999,57.149999999999999,47.250000000000000,0.000000000000000,36.580071000000032,-99.285818999999947
-1,OKGESO1,Generator,889299,29886,Y,Sooner,1, ,OKGE_OKGE,Noble,OK,1732,389434,OKGESO1,23.870000000000001,21.520000000000000,25.739999999999998,0.000000000000000,36.453725000000077,-97.053032999999971
-1,OKGESO2,Generator,889300,29887,Y,Sooner,2, ,OKGE_OKGE,Noble,OK,1732,389435,OKGESO2,23.270000000000000,20.710000000000001,25.329999999999998,0.000000000000000,36.453725000000077,-97.053032999999971
-1,OKGESPIRITWIND,Generator,1184585,29895,Y,OU Spirit,WT1 44, ,OKGE_OKGE,Woodward,OK,1150726,1150728,OKGESPIRITWIND,1.190000000000000,-10.400000000000000,10.460000000000001,0.000000000000000,36.332021000000054,-99.499727999999948
-1,OKGETALOGAWIND,Generator,1445119,29931,Y,Taloga Wind,WT1 54, ,OKGE_OKGE,Dewey,OK,1156877,1156879,OKGETALOGAWIND,14.680000000000000,8.000000000000000,20.020000000000000,0.000000000000000,35.869058000000052,-98.922813999999960
-1,OKGETINK5A,Generator,889350,29943,Y, , ,Tinker No 5,OKGE_OKGE,Oklahoma,OK,-99,-99,OKGETINK5A,28.840000000000000,28.980000000000000,28.719999999999999,0.000000000000000,35.414258000000075,-97.372582999999963
-1,OKGETINK5B,Generator,889351,29944,Y, , ,Tinker No 5,OKGE_OKGE,Oklahoma,OK,-99,-99,OKGETINK5B,28.840000000000000,28.980000000000000,28.719999999999999,0.000000000000000,35.414258000000075,-97.372582999999963
-1,OKGEXROADSWIND,Generator,1584185,30040,Y,Crossroads Wind Farm,WT1 95, ,OKGE_OKGE,Dewey,OK,1334920,1334922,OKGEXROADSWIND,6.050000000000000,-3.660000000000000,13.810000000000000,0.000000000000000,36.078759000000048,-98.765753999999959
-1,OKGE_CHISHOLM,Generator,1879532,30044,Y,Chisholm View Wind,WT, ,OKGE_OKGE,Garfield,OK,1359715,1359719,OKGE_CHISHOLM,22.440000000000001,19.140000000000001,25.079999999999998,0.000000000000000,36.580180000000041,-97.679419999999936
-1,OKGE_CV_SOCO,Generator,1916043,30045,Y,Chisholm View Wind,WT, ,OKGE_OKGE,Garfield,OK,1359715,1359719,OKGE_CV_SOCO,22.440000000000001,19.140000000000001,25.079999999999998,0.000000000000000,36.580180000000041,-97.679419999999936
-1,OKGE_MINCO,Generator,1362770,30046,Y,Minco Wind Farm,WT1 62, ,OKGE_OKGE,Grady,OK,1335669,1335671,OKGE_MINCO,21.309999999999999,17.160000000000000,24.640000000000001,0.000000000000000,35.302519000000075,-98.029697999999939
-1,OKGE_MINCO2,Generator,1584186,30047,Y,Minco Wind Farm,WT63 125, ,OKGE_OKGE,Grady,OK,1335669,1514080,OKGE_MINCO2,21.309999999999999,17.160000000000000,24.640000000000001,0.000000000000000,35.302519000000075,-98.029697999999939
-1,OKGE_OKGE,Zone,887356,30048,Y, , , ,OKGE_OKGE,Oklahoma,OK,-99,-99,OKGE_OKGE,27.170000000000002,25.899999999999999,28.180000000000000,0.000000000000000,35.424982000000057,-97.585805999999991
-1,OKGE_ORIGINWIND,Generator,2113402,30049,Y,Origin Wind Energy Project,WT1 75, ,OKGE_OKGE,Murray,OK,1999627,1999629,OKGE_ORIGINWIND,26.840000000000000,25.920000000000002,27.570000000000000,0.000000000000000,34.445372000000077,-97.244841999999949
-1,OKGE_SEILING,Generator,2113420,30051,Y,Seiling Wind I Project,WT1 117, ,OKGE_OKGE,Dewey,OK,2067435,2067437,OKGE_SEILING,6.010000000000000,-3.690000000000000,13.779999999999999,0.000000000000000,36.137450000000058,-98.995955999999978
-1,OMPA_CV_OKGE,Zone,1359525,30173,Y, , , ,OKGE_OKGE,Johnson,AR,-99,-99,OMPA_CV_OKGE,27.109999999999999,25.910000000000000,28.059999999999999,0.000000000000000,35.471798000000035,-93.467055999999957
-1,OMPA_KAW,Generator,889141,30174,Y,Kaw Hydro,1, ,OKGE_OKGE,Kay,OK,75247,397875,OMPA_KAW,24.440000000000001,22.210000000000001,26.210000000000001,0.000000000000000,36.699598000000037,-96.928689999999960
-1,OMPA_KNGFISHER,Generator,2019363,30175,Y,Kingfisher Wind Farm,WT 1 122, ,OKGE_OKGE,Kingfisher,OK,1953735,1953737,OMPA_KNGFISHER,32.659999999999997,33.579999999999998,31.920000000000002,0.000000000000000,35.735229000000061,-97.823418999999944
-1,OMPA_LAMB_1,Generator,2158850,30176,Y,Charles D Lamb Energy Center,GT, ,OKGE_OKGE,Kay,OK,1958678,1958680,OMPA_LAMB_1,21.420000000000002,17.899999999999999,24.230000000000000,0.000000000000000,36.749594000000059,-97.087347999999963
-1,OMPA_PONCACITY_1_3,Generator,1152384,30177,Y,Ponca City,CC,Ponca,OKGE_OKGE,Kay,OK,76664,410897,OMPA_PONCACITY_1_3,24.469999999999999,22.239999999999998,26.260000000000002,0.000000000000000,36.720734000000050,-97.085910999999953
-1,OMPA_PONCACITY_4,Generator,1152385,30178,Y,Ponca City,GT4, ,OKGE_OKGE,Kay,OK,76664,606897,OMPA_PONCACITY_4,24.469999999999999,22.239999999999998,26.260000000000002,0.000000000000000,36.720734000000050,-97.085910999999953
-1,OMPA_WIND_FARM,Generator,887575,30179,Y,Oklahoma Wind Energy Center (FPL),WT1 34, ,OKGE_OKGE,Woodward,OK,606800,593997,OMPA_WIND_FARM,51.649999999999999,57.149999999999999,47.250000000000000,0.000000000000000,36.580071000000032,-99.285818999999947
-1,ONETA,Generator,916719,30196,Y,Oneta Energy Center,CC1, ,AEPM_CSWS,Wagoner,OK,2178,589568,ONETA,23.980000000000000,22.190000000000001,25.420000000000002,0.000000000000000,36.011907000000065,-95.697129999999959
-1,OPPD_OPPD,Zone,1171352,30492,Y, , , ,OPPD_OPPD,Sarpy,NE,-99,-99,OPPD_OPPD,21.079999999999998,18.489999999999998,23.149999999999999,0.000000000000000,41.167046000000028,-95.915630999999962
-1,PENSACOLA_1,Generator,2019325,31356,Y,Pensacola,1, ,GRDA_GRDA,Mayes,OK,76531,386797,PENSACOLA_1,23.960000000000001,22.570000000000000,25.070000000000000,0.000000000000000,36.468301000000054,-95.040900999999963
-1,PENSACOLA_2,Generator,2019326,31357,Y,Pensacola,2, ,GRDA_GRDA,Mayes,OK,76531,400390,PENSACOLA_2,23.960000000000001,22.570000000000000,25.070000000000000,0.000000000000000,36.468301000000054,-95.040900999999963
-1,PENSACOLA_3,Generator,2019327,31358,Y,Pensacola,3, ,GRDA_GRDA,Mayes,OK,76531,400391,PENSACOLA_3,23.960000000000001,22.570000000000000,25.070000000000000,0.000000000000000,36.468301000000054,-95.040900999999963
-1,PENSACOLA_4,Generator,2019328,31359,Y,Pensacola,4, ,GRDA_GRDA,Mayes,OK,76531,400392,PENSACOLA_4,23.789999999999999,22.340000000000000,24.949999999999999,0.000000000000000,36.468301000000054,-95.040900999999963
-1,PENSACOLA_5,Generator,2019329,31360,Y,Pensacola,5, ,GRDA_GRDA,Mayes,OK,76531,400393,PENSACOLA_5,23.789999999999999,22.340000000000000,24.949999999999999,0.000000000000000,36.468301000000054,-95.040900999999963
-1,PENSACOLA_6,Generator,2019330,31361,Y,Pensacola,6, ,GRDA_GRDA,Mayes,OK,76531,400394,PENSACOLA_6,23.789999999999999,22.340000000000000,24.949999999999999,0.000000000000000,36.468301000000054,-95.040900999999963
-1,SALINA_1,Generator,2019331,34232,Y,Salina,1, ,GRDA_GRDA,Mayes,OK,78242,403559,SALINA_1,23.489999999999998,21.820000000000000,24.829999999999998,0.000000000000000,36.266525000000058,-95.105008999999939
-1,SALINA_2,Generator,2019332,34233,Y,Salina,2, ,GRDA_GRDA,Mayes,OK,78242,403560,SALINA_2,23.489999999999998,21.820000000000000,24.829999999999998,0.000000000000000,36.266525000000058,-95.105008999999939
-1,SALINA_3,Generator,2019333,34234,Y,Salina,3, ,GRDA_GRDA,Mayes,OK,78242,403561,SALINA_3,23.489999999999998,21.820000000000000,24.829999999999998,0.000000000000000,36.266525000000058,-95.105008999999939
-1,SALINA_4,Generator,2019334,34235,Y,Salina,4, ,GRDA_GRDA,Mayes,OK,78242,403562,SALINA_4,23.489999999999998,21.820000000000000,24.829999999999998,0.000000000000000,36.266525000000058,-95.105008999999939
-1,SALINA_5,Generator,2019335,34236,Y,Salina,5, ,GRDA_GRDA,Mayes,OK,78242,403563,SALINA_5,23.489999999999998,21.820000000000000,24.829999999999998,0.000000000000000,36.266525000000058,-95.105008999999939
-1,SALINA_6,Generator,2019336,34237,Y,Salina,6, ,GRDA_GRDA,Mayes,OK,78242,403564,SALINA_6,23.489999999999998,21.820000000000000,24.829999999999998,0.000000000000000,36.266525000000058,-95.105008999999939
-1,SARPY_1,Generator,1171157,34604,Y,Sarpy County,1, ,OPPD_OPPD,Sarpy,NE,78171,387791,SARPY_1,21.079999999999998,18.500000000000000,23.140000000000001,0.000000000000000,41.170638000000054,-95.970132999999976
-1,SARPY_2,Generator,1171158,34605,Y,Sarpy County,2, ,OPPD_OPPD,Sarpy,NE,78171,403457,SARPY_2,21.090000000000000,18.510000000000002,23.149999999999999,0.000000000000000,41.170638000000054,-95.970132999999976
-1,SARPY_3,Generator,1171159,34606,Y,Sarpy County,4, ,OPPD_OPPD,Sarpy,NE,78171,403459,SARPY_3,21.020000000000000,18.460000000000001,23.070000000000000,0.000000000000000,41.170638000000054,-95.970132999999976
-1,SARPY_4,Generator,1171160,34607,Y,Sarpy County,5, ,OPPD_OPPD,Sarpy,NE,78171,403460,SARPY_4,21.020000000000000,18.460000000000001,23.070000000000000,0.000000000000000,41.170638000000054,-95.970132999999976
-1,SARPY_5,Generator,1171161,34608,Y,Sarpy County,3, ,OPPD_OPPD,Sarpy,NE,78171,403458,SARPY_5,21.020000000000000,18.460000000000001,23.070000000000000,0.000000000000000,41.170638000000054,-95.970132999999976
-1,SCSE,Interface,1171883,34832,Y, , , ,Unknown,Cheyenne,NE,-99,-99,SCSE,13.840000000000000,11.539999999999999,15.670000000000000,0.000000000000000,41.164240000000063,-102.987525999999946
-1,SECIGRDNCT1UN2,Generator,889467,35005,Y,Garden City,S2, ,SECI_SECI,Finney,KS,2458,393032,SECIGRDNCT1UN2,13.600000000000000,7.030000000000000,18.850000000000001,0.000000000000000,37.970048000000077,-100.895250999999973
-1,SECIGRDNCT1UN3,Generator,889468,35006,Y,Garden City,S3, ,SECI_SECI,Finney,KS,2458,393033,SECIGRDNCT1UN3,13.600000000000000,7.030000000000000,18.859999999999999,0.000000000000000,37.970048000000077,-100.895250999999973
-1,SECIGRDNCT1UN4,Generator,889469,35007,Y,Garden City,S4, ,SECI_SECI,Finney,KS,2458,393034,SECIGRDNCT1UN4,13.600000000000000,7.030000000000000,18.850000000000001,0.000000000000000,37.970048000000077,-100.895250999999973
-1,SECIGRDNCT1UN5,Generator,889470,35008,Y,Garden City,S5, ,SECI_SECI,Finney,KS,2458,393035,SECIGRDNCT1UN5,13.600000000000000,7.030000000000000,18.850000000000001,0.000000000000000,37.970048000000077,-100.895250999999973
-1,SECIHOLCOM1UN1,Generator,889478,35023,Y,Holcomb East,2, ,SECI_SECI,Finney,KS,2261,858578,SECIHOLCOM1UN1,13.279999999999999,6.760000000000000,18.500000000000000,0.000000000000000,37.930507000000034,-100.972545999999966
-1,SECI_CIMARRON,Generator,1879538,35136,Y,Cimarron Windpower,WT1 72, ,SECI_SECI,Gray,KS,1312656,1317107,SECI_CIMARRON,12.310000000000000,5.580000000000000,17.699999999999999,0.000000000000000,37.893561000000034,-100.307555999999977
-1,SECI_SECI,Zone,889448,35137,Y, , , ,SECI_SECI,Finney,KS,-99,-99,SECI_SECI,15.650000000000000,9.260000000000000,20.770000000000000,0.000000000000000,38.052116000000069,-100.724372999999957
-1,SECI_SMOKY,Generator,1119714,35138,Y,Smoky Hills Wind Farm,WT1 56, ,SECI_SECI,Lincoln,KS,737336,737337,SECI_SMOKY,18.320000000000000,13.310000000000000,22.340000000000000,0.000000000000000,38.887910000000034,-98.196369999999945
-1,SECI_SMOKY2,Generator,1157167,35139,Y,Smoky Hills Wind Farm,WT57 155, ,SECI_SECI,Lincoln,KS,737336,883059,SECI_SMOKY2,18.320000000000000,13.310000000000000,22.340000000000000,0.000000000000000,38.887910000000034,-98.196369999999945
-1,SEILINGII,Generator,2113418,35151,Y,Seiling Wind II Project,WT1 58, ,OKGE_OKGE,Dewey,OK,2122008,2106000,SEILINGII,6.010000000000000,-3.690000000000000,13.779999999999999,0.000000000000000,36.101016000000072,-98.927323999999942
-1,SGE,Interface,1171884,35252,Y, , , ,Unknown,Scotts Bluff,NE,-99,-99,SGE,14.310000000000000,12.109999999999999,16.059999999999999,0.000000000000000,41.820863000000031,-103.942241999999965
-1,SPA,Interface,889529,36155,Y, , , ,Unknown,Johnson,AR,-99,-99,SPA,25.329999999999998,23.910000000000000,26.469999999999999,0.000000000000000,35.634820000000047,-93.287061999999992
-1,SPPNORTH_HUB,Hub,2019403,36240,Y, , , ,Unknown,Saunders,NE,-99,-99,SPPNORTH_HUB,20.489999999999998,17.730000000000000,22.699999999999999,0.000000000000000,41.219503000000032,-96.691826999999989
-1,SPPSOUTH_HUB,Hub,2019404,36241,Y, , , ,Unknown,Canadian,OK,-99,-99,SPPSOUTH_HUB,28.210000000000001,26.910000000000000,29.239999999999998,0.000000000000000,35.481331000000068,-97.810934999999972
-1,SPRM_JRCT1,Generator,1550138,36356,Y,James River Power St,GT1, ,SPRM_SPRM,Greene,MO,1399,388152,SPRM_JRCT1,26.370000000000001,25.190000000000001,27.320000000000000,0.000000000000000,37.108642000000032,-93.259834999999953
-1,SPRM_JRCT2,Generator,1550139,36357,Y,James River Power St,GT2, ,SPRM_SPRM,Greene,MO,1399,388153,SPRM_JRCT2,26.370000000000001,25.190000000000001,27.320000000000000,0.000000000000000,37.108642000000032,-93.259834999999953
-1,SPRM_JRPS1,Generator,1550133,36358,Y,James River Power St,1, ,SPRM_SPRM,Greene,MO,1399,386949,SPRM_JRPS1,26.449999999999999,25.250000000000000,27.410000000000000,0.000000000000000,37.108642000000032,-93.259834999999953
-1,SPRM_JRPS2,Generator,1550134,36359,Y,James River Power St,2, ,SPRM_SPRM,Greene,MO,1399,388148,SPRM_JRPS2,26.449999999999999,25.250000000000000,27.410000000000000,0.000000000000000,37.108642000000032,-93.259834999999953
-1,SPRM_JRPS3,Generator,1550135,36360,Y,James River Power St,3, ,SPRM_SPRM,Greene,MO,1399,388149,SPRM_JRPS3,26.449999999999999,25.250000000000000,27.410000000000000,0.000000000000000,37.108642000000032,-93.259834999999953
-1,SPRM_JRPS4,Generator,1550136,36361,Y,James River Power St,4, ,SPRM_SPRM,Greene,MO,1399,388150,SPRM_JRPS4,26.449999999999999,25.239999999999998,27.410000000000000,0.000000000000000,37.108642000000032,-93.259834999999953
-1,SPRM_JRPS5,Generator,1550137,36362,Y,James River Power St,5, ,SPRM_SPRM,Greene,MO,1399,388151,SPRM_JRPS5,26.440000000000001,25.239999999999998,27.399999999999999,0.000000000000000,37.108642000000032,-93.259834999999953
-1,SPRM_MCCT1,Generator,1550146,36363,Y,McCartney,MGS1, ,SPRM_SPRM,Greene,MO,75750,586547,SPRM_MCCT1,25.980000000000000,24.629999999999999,27.050000000000001,0.000000000000000,37.248325000000079,-93.170036999999979
-1,SPRM_MCCT2,Generator,1550147,36364,Y,McCartney,MGS2, ,SPRM_SPRM,Greene,MO,75750,586548,SPRM_MCCT2,25.980000000000000,24.629999999999999,27.050000000000001,0.000000000000000,37.248325000000079,-93.170036999999979
-1,SPRM_SPRM,Zone,1550172,36365,Y, , , ,SPRM_SPRM,Greene,MO,-99,-99,SPRM_SPRM,26.500000000000000,25.280000000000001,27.480000000000000,0.000000000000000,37.200040000000058,-93.290442999999982
